ts,userId,sessionId,page,auth,method,status,level,itemInSession,location,userAgent,lastName,firstName,registration,gender,artist,song,length
1542850928000,,4189,Home,Logged Out,GET,200,paid,155,,,,,,,,,
1542850929000,,4189,Login,Logged Out,PUT,307,paid,156,,,,,,,,,
1542852726000,,4190,Home,Logged Out,GET,200,paid,223,,,,,,,,,
1542852727000,,4190,Login,Logged Out,PUT,307,paid,224,,,,,,,,,
1542853354000,,4034,Home,Logged Out,GET,200,paid,94,,,,,,,,,
1542853355000,,4034,Login,Logged Out,PUT,307,paid,95,,,,,,,,,
1542853399000,,4034,Error,Logged Out,GET,404,paid,96,,,,,,,,,
1542853400000,,4034,Login,Logged Out,PUT,307,paid,97,,,,,,,,,
1542856330000,,4156,Home,Logged Out,GET,200,paid,153,,,,,,,,,
1542856331000,,4156,Login,Logged Out,PUT,307,paid,154,,,,,,,,,
1542857242000,,4258,Home,Logged Out,GET,200,paid,56,,,,,,,,,
1542857243000,,4258,Login,Logged Out,PUT,307,paid,57,,,,,,,,,
1542857364000,,4189,Home,Logged Out,GET,200,paid,189,,,,,,,,,
1542857365000,,4189,Login,Logged Out,PUT,307,paid,190,,,,,,,,,
1542859122000,,4155,Home,Logged Out,GET,200,paid,136,,,,,,,,,
1542859192000,,4155,Home,Logged Out,GET,200,paid,137,,,,,,,,,
1542859193000,,4155,Login,Logged Out,PUT,307,paid,138,,,,,,,,,
1542859197000,,3033,Home,Logged Out,GET,200,paid,131,,,,,,,,,
1542859198000,,3033,Login,Logged Out,PUT,307,paid,132,,,,,,,,,
1542862709000,,4189,Home,Logged Out,GET,200,paid,216,,,,,,,,,
1542862739000,,4189,Home,Logged Out,GET,200,paid,217,,,,,,,,,
1542862740000,,4189,Login,Logged Out,PUT,307,paid,218,,,,,,,,,
1542865447000,,905,Home,Logged Out,GET,200,free,4,,,,,,,,,
1542865748000,,905,Home,Logged Out,GET,200,free,5,,,,,,,,,
1542865841000,,4176,Home,Logged Out,GET,200,paid,373,,,,,,,,,
1542865842000,,4176,Login,Logged Out,PUT,307,paid,374,,,,,,,,,
1542866886000,,303,Home,Guest,GET,200,free,0,,,,,,,,,
1542866907000,,303,About,Guest,GET,200,free,1,,,,,,,,,
1542866918000,,303,About,Guest,GET,200,free,2,,,,,,,,,
1542866928000,,303,Home,Guest,GET,200,free,3,,,,,,,,,
1542866954000,,303,Home,Guest,GET,200,free,4,,,,,,,,,
1542866963000,,303,Home,Guest,GET,200,free,5,,,,,,,,,
1542866984000,,303,About,Guest,GET,200,free,6,,,,,,,,,
1542866990000,,303,Home,Guest,GET,200,free,7,,,,,,,,,
1542867018000,,303,About,Guest,GET,200,free,8,,,,,,,,,
1542867039000,,303,About,Guest,GET,200,free,9,,,,,,,,,
1542867051000,,303,Home,Guest,GET,200,free,10,,,,,,,,,
1542867074000,,303,About,Guest,GET,200,free,11,,,,,,,,,
1542867120000,,303,Home,Guest,GET,200,free,12,,,,,,,,,
1542867166000,,303,Help,Guest,GET,200,free,13,,,,,,,,,
1542867239000,,303,Home,Guest,GET,200,free,14,,,,,,,,,
1542867255000,,303,About,Guest,GET,200,free,15,,,,,,,,,
1542867357000,,303,Home,Guest,GET,200,free,16,,,,,,,,,
1542867410000,,303,Help,Guest,GET,200,free,17,,,,,,,,,
1542867457000,,303,Home,Guest,GET,200,free,18,,,,,,,,,
1542867470000,,303,About,Guest,GET,200,free,19,,,,,,,,,
1542867552000,,303,Home,Guest,GET,200,free,20,,,,,,,,,
1542867596000,,303,About,Guest,GET,200,free,21,,,,,,,,,
1542867664000,,303,Home,Guest,GET,200,free,22,,,,,,,,,
1542867723000,,303,Register,Guest,GET,200,free,23,,,,,,,,,
1542867779000,,303,Help,Guest,GET,200,free,24,,,,,,,,,
1542867859000,,303,Home,Guest,GET,200,free,25,,,,,,,,,
1542867917000,,303,About,Guest,GET,200,free,26,,,,,,,,,
1542867917000,,303,Home,Guest,GET,200,free,27,,,,,,,,,
1542867961000,,303,Help,Guest,GET,200,free,28,,,,,,,,,
1542867971000,,303,Home,Guest,GET,200,free,29,,,,,,,,,
1542867981000,,303,About,Guest,GET,200,free,30,,,,,,,,,
1542868032000,,303,About,Guest,GET,200,free,31,,,,,,,,,
1542868107000,,303,Home,Guest,GET,200,free,32,,,,,,,,,
1542868118000,,303,About,Guest,GET,200,free,33,,,,,,,,,
1542868188000,,303,Home,Guest,GET,200,free,34,,,,,,,,,
1542868215000,,303,Register,Guest,GET,200,free,35,,,,,,,,,
1542868302000,,303,Home,Guest,GET,200,free,36,,,,,,,,,
1542868306000,,303,About,Guest,GET,200,free,37,,,,,,,,,
1542868311000,,303,Home,Guest,GET,200,free,38,,,,,,,,,
1542870606000,,4156,Home,Logged Out,GET,200,paid,221,,,,,,,,,
1542870608000,,4034,Home,Logged Out,GET,200,paid,179,,,,,,,,,
1542870609000,,4034,Login,Logged Out,PUT,307,paid,180,,,,,,,,,
1542870656000,,4156,Help,Logged Out,GET,200,paid,222,,,,,,,,,
1542870697000,,4156,Home,Logged Out,GET,200,paid,223,,,,,,,,,
1542870715000,,4156,About,Logged Out,GET,200,paid,224,,,,,,,,,
1542870840000,,4156,Home,Logged Out,GET,200,paid,225,,,,,,,,,
1542870847000,,4156,Home,Logged Out,GET,200,paid,226,,,,,,,,,
1542870892000,,4156,About,Logged Out,GET,200,paid,227,,,,,,,,,
1542870893000,,4156,Login,Logged Out,PUT,307,paid,228,,,,,,,,,
1542870973000,,4156,Home,Logged Out,GET,200,paid,232,,,,,,,,,
1542870974000,,4156,Login,Logged Out,PUT,307,paid,233,,,,,,,,,
1542871888000,,4156,Home,Logged Out,GET,200,paid,240,,,,,,,,,
1542871889000,,4156,Login,Logged Out,PUT,307,paid,241,,,,,,,,,
1542877307000,,4176,Home,Logged Out,GET,200,paid,430,,,,,,,,,
1542877308000,,4176,Login,Logged Out,PUT,307,paid,431,,,,,,,,,
1542879171000,,4286,Home,Logged Out,GET,200,paid,11,,,,,,,,,
1542879172000,,4286,Login,Logged Out,PUT,307,paid,12,,,,,,,,,
1542883070000,,3286,Home,Logged Out,GET,200,free,4,,,,,,,,,
1542883213000,,3286,About,Logged Out,GET,200,free,5,,,,,,,,,
1542883348000,,3286,Home,Logged Out,GET,200,free,6,,,,,,,,,
1542883349000,,3286,Login,Logged Out,PUT,307,free,7,,,,,,,,,
1542884686000,,4255,Home,Logged Out,GET,200,free,8,,,,,,,,,
1542884687000,,4255,Login,Logged Out,PUT,307,free,9,,,,,,,,,
1542886311000,,4179,Home,Logged Out,GET,200,paid,22,,,,,,,,,
1542886312000,,4179,Login,Logged Out,PUT,307,paid,23,,,,,,,,,
1542886883000,,3326,Home,Logged Out,GET,200,paid,15,,,,,,,,,
1542886884000,,3326,Login,Logged Out,PUT,307,paid,16,,,,,,,,,
1542889368000,,3923,Home,Logged Out,GET,200,paid,72,,,,,,,,,
1542889369000,,3923,Login,Logged Out,PUT,307,paid,73,,,,,,,,,
1542890467000,,4172,Home,Logged Out,GET,200,free,0,,,,,,,,,
1542890468000,,4172,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1542892213000,,4176,Home,Logged Out,GET,200,paid,502,,,,,,,,,
1542892248000,,4176,About,Logged Out,GET,200,paid,503,,,,,,,,,
1542892252000,,4176,About,Logged Out,GET,200,paid,504,,,,,,,,,
1542892285000,,4176,Home,Logged Out,GET,200,paid,505,,,,,,,,,
1542892353000,,4176,Home,Logged Out,GET,200,paid,506,,,,,,,,,
1542892358000,,4176,Home,Logged Out,GET,200,paid,507,,,,,,,,,
1542892359000,,4176,About,Logged Out,GET,200,paid,508,,,,,,,,,
1542892438000,,4176,Help,Logged Out,GET,200,paid,509,,,,,,,,,
1542892439000,,4176,Login,Logged Out,PUT,307,paid,510,,,,,,,,,
1542896160000,,4172,Home,Logged Out,GET,200,paid,33,,,,,,,,,
1542896169000,,4172,Home,Logged Out,GET,200,paid,34,,,,,,,,,
1542896170000,,4172,Login,Logged Out,PUT,307,paid,35,,,,,,,,,
1542896196000,,4155,Home,Logged Out,GET,200,paid,316,,,,,,,,,
1542896242000,,4155,Help,Logged Out,GET,200,paid,317,,,,,,,,,
1542896569000,,4155,Home,Logged Out,GET,200,paid,318,,,,,,,,,
1542896570000,,4155,Login,Logged Out,PUT,307,paid,319,,,,,,,,,
1542897705000,,4249,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1542900089000,,3556,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1542900473000,,4249,Home,Logged Out,GET,200,free,16,,,,,,,,,
1542900474000,,4249,Login,Logged Out,PUT,307,free,17,,,,,,,,,
1542902647000,,3923,Home,Logged Out,GET,200,paid,142,,,,,,,,,
1542902648000,,3923,Login,Logged Out,PUT,307,paid,143,,,,,,,,,
1542903356000,,4109,Home,Logged Out,GET,200,paid,31,,,,,,,,,
1542903357000,,4109,Login,Logged Out,PUT,307,paid,32,,,,,,,,,
1542903646000,,3923,Home,Logged Out,GET,200,paid,150,,,,,,,,,
1542903647000,,3923,Home,Logged Out,GET,200,paid,151,,,,,,,,,
1542903648000,,3923,Login,Logged Out,PUT,307,paid,152,,,,,,,,,
1542905752000,,4284,Home,Logged Out,GET,200,paid,86,,,,,,,,,
1542905753000,,4284,Login,Logged Out,PUT,307,paid,87,,,,,,,,,
1542907799000,,4285,Home,Logged Out,GET,200,paid,56,,,,,,,,,
1542907805000,,3945,Home,Logged Out,GET,200,free,33,,,,,,,,,
1542907806000,,3945,Login,Logged Out,PUT,307,free,34,,,,,,,,,
1542907890000,,4285,About,Logged Out,GET,200,paid,57,,,,,,,,,
1542907891000,,4285,Login,Logged Out,PUT,307,paid,58,,,,,,,,,
1542909574000,,4234,Home,Logged Out,GET,200,paid,60,,,,,,,,,
1542909610000,,4234,About,Logged Out,GET,200,paid,61,,,,,,,,,
1542909611000,,4234,Login,Logged Out,PUT,307,paid,62,,,,,,,,,
1542910793000,,4284,Home,Logged Out,GET,200,paid,110,,,,,,,,,
1542910909000,,4284,Home,Logged Out,GET,200,paid,111,,,,,,,,,
1542910910000,,4284,Login,Logged Out,PUT,307,paid,112,,,,,,,,,
1542911760000,,4271,Home,Logged Out,GET,200,paid,136,,,,,,,,,
1542913238000,,3708,Home,Logged Out,GET,200,free,0,,,,,,,,,
1542913239000,,3708,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1542915084000,,2757,Home,Logged Out,GET,200,paid,27,,,,,,,,,
1542915102000,,2757,About,Logged Out,GET,200,paid,28,,,,,,,,,
1542915107000,,2757,About,Logged Out,GET,200,paid,29,,,,,,,,,
1542915151000,,2757,Home,Logged Out,GET,200,paid,30,,,,,,,,,
1542915152000,,2757,Login,Logged Out,PUT,307,paid,31,,,,,,,,,
1542915897000,,4093,Home,Logged Out,GET,200,paid,13,,,,,,,,,
1542915898000,,4093,Login,Logged Out,PUT,307,paid,14,,,,,,,,,
1542916493000,,4189,Home,Logged Out,GET,200,paid,461,,,,,,,,,
1542916494000,,4189,Login,Logged Out,PUT,307,paid,462,,,,,,,,,
1542918498000,,4254,Home,Logged Out,GET,200,free,0,,,,,,,,,
1542918499000,,4254,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1542919963000,,4224,Home,Logged Out,GET,200,paid,56,,,,,,,,,
1542919964000,,4224,Login,Logged Out,PUT,307,paid,57,,,,,,,,,
1542920673000,,4224,Home,Logged Out,GET,200,paid,63,,,,,,,,,
1542920744000,,4224,Home,Logged Out,GET,200,paid,64,,,,,,,,,
1542920745000,,4224,Login,Logged Out,PUT,307,paid,65,,,,,,,,,
1542922011000,,4224,Home,Logged Out,GET,200,paid,76,,,,,,,,,
1542922012000,,4224,Login,Logged Out,PUT,307,paid,77,,,,,,,,,
1542923214000,,4254,Home,Logged Out,GET,200,free,22,,,,,,,,,
1542923215000,,4254,Login,Logged Out,PUT,307,free,23,,,,,,,,,
1542923995000,,4234,Home,Logged Out,GET,200,paid,127,,,,,,,,,
1542923996000,,4234,Login,Logged Out,PUT,307,paid,128,,,,,,,,,
1542931585000,,3194,Home,Logged Out,GET,200,paid,137,,,,,,,,,
1542934404000,,4144,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1542934405000,,4144,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1542936098000,,4307,Home,Logged Out,GET,200,paid,42,,,,,,,,,
1542936099000,,4307,Login,Logged Out,PUT,307,paid,43,,,,,,,,,
1542938535000,,4144,Home,Logged Out,GET,200,paid,24,,,,,,,,,
1542938541000,,4144,Home,Logged Out,GET,200,paid,25,,,,,,,,,
1542938542000,,4144,Login,Logged Out,PUT,307,paid,26,,,,,,,,,
1542938649000,,4315,Home,Logged Out,GET,200,paid,86,,,,,,,,,
1542939418000,,4307,Home,Logged Out,GET,200,paid,64,,,,,,,,,
1542939419000,,4307,Login,Logged Out,PUT,307,paid,65,,,,,,,,,
1542942292000,,3850,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1542942293000,,3850,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1542942681000,,3231,Home,Logged Out,GET,200,free,6,,,,,,,,,
1542942682000,,3231,Login,Logged Out,PUT,307,free,7,,,,,,,,,
1542942845000,,4183,Home,Logged Out,GET,200,free,7,,,,,,,,,
1542942846000,,4183,Login,Logged Out,PUT,307,free,8,,,,,,,,,
1542944533000,,3231,Home,Logged Out,GET,200,free,20,,,,,,,,,
1542944534000,,3231,Login,Logged Out,PUT,307,free,21,,,,,,,,,
1542945721000,,4177,Home,Logged Out,GET,200,paid,195,,,,,,,,,
1542945722000,,4177,Login,Logged Out,PUT,307,paid,196,,,,,,,,,
1542946246000,,4264,Home,Logged Out,GET,200,paid,46,,,,,,,,,
1542946339000,,4264,About,Logged Out,GET,200,paid,47,,,,,,,,,
1542946340000,,4264,Login,Logged Out,PUT,307,paid,48,,,,,,,,,
1542946453000,,4069,Home,Logged Out,GET,200,paid,98,,,,,,,,,
1542946551000,,4069,About,Logged Out,GET,200,paid,99,,,,,,,,,
1542946552000,,4069,Login,Logged Out,PUT,307,paid,100,,,,,,,,,
1542947599000,,4341,Home,Logged Out,GET,200,free,12,,,,,,,,,
1542947600000,,4341,About,Logged Out,GET,200,free,13,,,,,,,,,
1542947600000,,4341,About,Logged Out,GET,200,free,14,,,,,,,,,
1542947601000,,4341,Login,Logged Out,PUT,307,free,15,,,,,,,,,
1542949124000,,3445,Home,Logged Out,GET,200,paid,26,,,,,,,,,
1542949184000,,3445,Help,Logged Out,GET,200,paid,27,,,,,,,,,
1542949185000,,3445,Login,Logged Out,PUT,307,paid,28,,,,,,,,,
1542949601000,,3850,Home,Logged Out,GET,200,paid,42,,,,,,,,,
1542949602000,,3850,Login,Logged Out,PUT,307,paid,43,,,,,,,,,
1542949808000,,4341,Home,Logged Out,GET,200,free,31,,,,,,,,,
1542949809000,,4341,Login,Logged Out,PUT,307,free,32,,,,,,,,,
1542951516000,,3954,Home,Logged Out,GET,200,paid,19,,,,,,,,,
1542951517000,,3954,Login,Logged Out,PUT,307,paid,20,,,,,,,,,
1542953026000,,4341,Home,Logged Out,GET,200,free,48,,,,,,,,,
1542953027000,,4341,Login,Logged Out,PUT,307,free,49,,,,,,,,,
1542955233000,,4264,Home,Logged Out,GET,200,paid,87,,,,,,,,,
1542955234000,,4264,Login,Logged Out,PUT,307,paid,88,,,,,,,,,
1542957284000,,4193,Home,Logged Out,GET,200,paid,15,,,,,,,,,
1542957285000,,4193,Login,Logged Out,PUT,307,paid,16,,,,,,,,,
1542959069000,,4307,Home,Logged Out,GET,200,paid,151,,,,,,,,,
1542959095000,,4307,About,Logged Out,GET,200,paid,152,,,,,,,,,
1542959096000,,4307,Login,Logged Out,PUT,307,paid,153,,,,,,,,,
1542960000000,,4283,Home,Logged Out,GET,200,paid,4,,,,,,,,,
1542961195000,,3850,Home,Logged Out,GET,200,paid,96,,,,,,,,,
1542961227000,,3850,About,Logged Out,GET,200,paid,97,,,,,,,,,
1542961230000,,3850,About,Logged Out,GET,200,paid,98,,,,,,,,,
1542961343000,,3850,Home,Logged Out,GET,200,paid,99,,,,,,,,,
1542961344000,,3850,Login,Logged Out,PUT,307,paid,100,,,,,,,,,
1542964709000,,4233,Home,Logged Out,GET,200,free,16,,,,,,,,,
1542965363000,,4294,Home,Logged Out,GET,200,free,0,,,,,,,,,
1542965364000,,4294,Login,Logged Out,PUT,307,free,1,,,,,,,,,
1542967375000,,4294,Home,Logged Out,GET,200,free,12,,,,,,,,,
1542967598000,,4294,Home,Logged Out,GET,200,free,13,,,,,,,,,
1542967832000,,4294,Home,Logged Out,GET,200,free,14,,,,,,,,,
1542968052000,,4281,Home,Logged Out,GET,200,free,0,,,,,,,,,
1542968414000,,4294,Help,Logged Out,GET,200,free,15,,,,,,,,,
1542968443000,,4294,Home,Logged Out,GET,200,free,16,,,,,,,,,
1542968444000,,4294,Login,Logged Out,PUT,307,free,17,,,,,,,,,
1542970081000,,4294,Home,Logged Out,GET,200,free,28,,,,,,,,,
1542970082000,,4294,Login,Logged Out,PUT,307,free,29,,,,,,,,,
1542974177000,,4100,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1542974178000,,4100,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1542974633000,,4323,Home,Logged Out,GET,200,paid,199,,,,,,,,,
1542974641000,,4322,Home,Logged Out,GET,200,paid,188,,,,,,,,,
1542974642000,,4322,Login,Logged Out,PUT,307,paid,189,,,,,,,,,
1542974696000,,4323,Home,Logged Out,GET,200,paid,200,,,,,,,,,
1542975567000,,4100,Home,Logged Out,GET,200,paid,10,,,,,,,,,
1542975568000,,4100,Login,Logged Out,PUT,307,paid,11,,,,,,,,,
1542976728000,,4260,Home,Logged Out,GET,200,paid,46,,,,,,,,,
1542977527000,,4305,Home,Logged Out,GET,200,paid,26,,,,,,,,,
1542978149000,,4305,Home,Logged Out,GET,200,paid,27,,,,,,,,,
1542978150000,,4305,Login,Logged Out,PUT,307,paid,28,,,,,,,,,
1542978725000,,4264,Home,Logged Out,GET,200,paid,193,,,,,,,,,
1542978938000,,4337,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1542978944000,,4337,Home,Logged Out,GET,200,paid,1,,,,,,,,,
1542978955000,,4337,Home,Logged Out,GET,200,paid,2,,,,,,,,,
1542978956000,,4337,Login,Logged Out,PUT,307,paid,3,,,,,,,,,
1542979175000,,4264,Home,Logged Out,GET,200,paid,194,,,,,,,,,
1542979176000,,4264,Login,Logged Out,PUT,307,paid,195,,,,,,,,,
1542980313000,,4055,Home,Logged Out,GET,200,free,20,,,,,,,,,
1542980314000,,4055,Login,Logged Out,PUT,307,free,21,,,,,,,,,
1542984010000,,4250,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1542984011000,,4250,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1542984106000,,4193,Home,Logged Out,GET,200,paid,145,,,,,,,,,
1542984111000,,4193,About,Logged Out,GET,200,paid,146,,,,,,,,,
1542984112000,,4193,Login,Logged Out,PUT,307,paid,147,,,,,,,,,
1542985053000,,4330,Home,Logged Out,GET,200,free,6,,,,,,,,,
1542985173000,,4100,Home,Logged Out,GET,200,paid,56,,,,,,,,,
1542985174000,,4100,Login,Logged Out,PUT,307,paid,57,,,,,,,,,
1542987847000,,4305,Home,Logged Out,GET,200,paid,77,,,,,,,,,
1542987848000,,4305,Login,Logged Out,PUT,307,paid,78,,,,,,,,,
1542989805000,,4305,Home,Logged Out,GET,200,paid,89,,,,,,,,,
1542989806000,,4305,Login,Logged Out,PUT,307,paid,90,,,,,,,,,
1542990057000,,4222,Home,Logged Out,GET,200,paid,14,,,,,,,,,
1542990187000,,4342,Home,Logged Out,GET,200,paid,119,,,,,,,,,
1542990277000,,4222,About,Logged Out,GET,200,paid,15,,,,,,,,,
1542990843000,,4294,Home,Logged Out,GET,200,free,116,,,,,,,,,
1542990843000,,4294,Home,Logged Out,GET,200,free,117,,,,,,,,,
1542991046000,,4208,Home,Logged Out,GET,200,free,40,,,,,,,,,
1542991061000,,4208,About,Logged Out,GET,200,free,41,,,,,,,,,
1542991062000,,4208,Login,Logged Out,PUT,307,free,42,,,,,,,,,
1542991711000,,4329,Home,Logged Out,GET,200,free,9,,,,,,,,,
1542991712000,,4329,Login,Logged Out,PUT,307,free,10,,,,,,,,,
1542992939000,,4355,Home,Logged Out,GET,200,free,33,,,,,,,,,
1542992940000,,4355,Login,Logged Out,PUT,307,free,34,,,,,,,,,
1542993246000,,3291,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1542993800000,,3977,Login,Logged Out,PUT,307,free,0,,,,,,,,,
1542994046000,,3977,Home,Logged Out,GET,200,free,5,,,,,,,,,
1542994123000,,3977,About,Logged Out,GET,200,free,6,,,,,,,,,
1542994124000,,3977,Login,Logged Out,PUT,307,free,7,,,,,,,,,
1542994821000,,4194,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1542994822000,,4194,Login,Logged Out,PUT,307,paid,1,,,,,,,,,
1542995855000,,4310,Home,Logged Out,GET,200,paid,13,,,,,,,,,
1542995856000,,4310,Login,Logged Out,PUT,307,paid,14,,,,,,,,,
1542995881000,,4368,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1542995907000,,4368,Help,Logged Out,GET,200,paid,1,,,,,,,,,
1542995934000,,4368,Home,Logged Out,GET,200,paid,2,,,,,,,,,
1542995955000,,4368,About,Logged Out,GET,200,paid,3,,,,,,,,,
1542995956000,,4368,Login,Logged Out,PUT,307,paid,4,,,,,,,,,
1542998064000,,4196,Home,Logged Out,GET,200,paid,51,,,,,,,,,
1542998065000,,4196,Login,Logged Out,PUT,307,paid,52,,,,,,,,,
1542998919000,,4305,Home,Logged Out,GET,200,paid,135,,,,,,,,,
1542998920000,,4305,Login,Logged Out,PUT,307,paid,136,,,,,,,,,
1543001046000,,4270,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1543001998000,,4264,Home,Logged Out,GET,200,paid,289,,,,,,,,,
1543001999000,,4264,Login,Logged Out,PUT,307,paid,290,,,,,,,,,
1543003921000,,4355,Home,Logged Out,GET,200,free,89,,,,,,,,,
1543005247000,,4368,Home,Logged Out,GET,200,paid,49,,,,,,,,,
1543005264000,,4368,Home,Logged Out,GET,200,paid,50,,,,,,,,,
1543005265000,,4368,Login,Logged Out,PUT,307,paid,51,,,,,,,,,
1543005463000,,4334,Home,Logged Out,GET,200,paid,36,,,,,,,,,
1543005495000,,4334,About,Logged Out,GET,200,paid,37,,,,,,,,,
1543005496000,,4334,Login,Logged Out,PUT,307,paid,38,,,,,,,,,
1543007120000,,3445,Home,Logged Out,GET,200,paid,284,,,,,,,,,
1543007186000,,3445,Home,Logged Out,GET,200,paid,285,,,,,,,,,
1543007585000,,4381,Home,Logged Out,GET,200,paid,9,,,,,,,,,
1543007586000,,4381,Login,Logged Out,PUT,307,paid,10,,,,,,,,,
1543007971000,,4329,Home,Logged Out,GET,200,paid,85,,,,,,,,,
1543008629000,,4329,Help,Logged Out,GET,200,paid,86,,,,,,,,,
1543008700000,,4329,Help,Logged Out,GET,200,paid,87,,,,,,,,,
1543008701000,,4329,Login,Logged Out,PUT,307,paid,88,,,,,,,,,
1543009077000,,4358,Login,Logged Out,PUT,307,paid,0,,,,,,,,,
1543009111000,,4279,Home,Logged Out,GET,200,free,0,,,,,,,,,
1543009248000,,4359,Home,Logged Out,GET,200,free,5,,,,,,,,,
1543009321000,,4368,Home,Logged Out,GET,200,paid,71,,,,,,,,,
1543009322000,,4368,Login,Logged Out,PUT,307,paid,72,,,,,,,,,
1543009345000,,4359,Home,Logged Out,GET,200,free,6,,,,,,,,,
1543009581000,,4329,Home,Logged Out,GET,200,paid,96,,,,,,,,,
1543009582000,,4329,Login,Logged Out,PUT,307,paid,97,,,,,,,,,
1543010161000,,4351,Home,Logged Out,GET,200,paid,37,,,,,,,,,
1543010175000,,4351,Help,Logged Out,GET,200,paid,38,,,,,,,,,
1543010187000,,4293,Home,Logged Out,GET,200,paid,107,,,,,,,,,
1543010226000,,4293,About,Logged Out,GET,200,paid,108,,,,,,,,,
1543010238000,,4293,Home,Logged Out,GET,200,paid,109,,,,,,,,,
1543010243000,,4293,About,Logged Out,GET,200,paid,110,,,,,,,,,
1543010244000,,4293,Login,Logged Out,PUT,307,paid,111,,,,,,,,,
1543013035000,,4186,Home,Logged Out,GET,200,paid,35,,,,,,,,,
1543013063000,,4186,About,Logged Out,GET,200,paid,36,,,,,,,,,
1543013064000,,4186,Login,Logged Out,PUT,307,paid,37,,,,,,,,,
1543014090000,,4264,Home,Logged Out,GET,200,paid,349,,,,,,,,,
1543014091000,,4264,Login,Logged Out,PUT,307,paid,350,,,,,,,,,
1543014286000,,4196,Home,Logged Out,GET,200,free,128,,,,,,,,,
1543014287000,,4196,Login,Logged Out,PUT,307,free,129,,,,,,,,,
1543016634000,,3977,Home,Logged Out,GET,200,free,122,,,,,,,,,
1543017098000,,4100,Home,Logged Out,GET,200,paid,196,,,,,,,,,
1543017099000,,4100,Login,Logged Out,PUT,307,paid,197,,,,,,,,,
1543017155000,,4310,Home,Logged Out,GET,200,paid,116,,,,,,,,,
1543017156000,,4310,Login,Logged Out,PUT,307,paid,117,,,,,,,,,
1543017947000,,3960,Home,Logged Out,GET,200,paid,0,,,,,,,,,
1543017953000,,3960,Home,Logged Out,GET,200,paid,1,,,,,,,,,
1543017954000,,3960,Login,Logged Out,PUT,307,paid,2,,,,,,,,,
1543019212000,,4264,Home,Logged Out,GET,200,paid,373,,,,,,,,,
1543019213000,,4264,Login,Logged Out,PUT,307,paid,374,,,,,,,,,
1543020512000,,4270,Home,Logged Out,GET,200,paid,92,,,,,,,,,
1543020527000,,4270,Home,Logged Out,GET,200,paid,93,,,,,,,,,
1543020528000,,4270,Login,Logged Out,PUT,307,paid,94,,,,,,,,,
1543021940000,,3960,Home,Logged Out,GET,200,paid,24,,,,,,,,,
1543021941000,,3960,Login,Logged Out,PUT,307,paid,25,,,,,,,,,
1543022474000,,4291,Home,Logged Out,GET,200,free,10,,,,,,,,,
1543022478000,,4264,Home,Logged Out,GET,200,paid,391,,,,,,,,,
1543022479000,,4264,Login,Logged Out,PUT,307,paid,392,,,,,,,,,
1543024515000,,4368,Home,Logged Out,GET,200,paid,141,,,,,,,,,
1543024516000,,4368,Login,Logged Out,PUT,307,paid,142,,,,,,,,,
1543025608000,,4381,Home,Logged Out,GET,200,paid,93,,,,,,,,,
1543025663000,,4381,Home,Logged Out,GET,200,paid,94,,,,,,,,,
1543025664000,,4381,Login,Logged Out,PUT,307,paid,95,,,,,,,,,
1543026120000,,4329,Home,Logged Out,GET,200,paid,168,,,,,,,,,
1543026121000,,4329,Login,Logged Out,PUT,307,paid,169,,,,,,,,,
1543026629000,,4099,Home,Logged Out,GET,200,paid,40,,,,,,,,,
1543026630000,,4099,Login,Logged Out,PUT,307,paid,41,,,,,,,,,
1543028944000,,4044,Home,Logged Out,GET,200,paid,16,,,,,,,,,
1543029114000,,4044,Help,Logged Out,GET,200,paid,17,,,,,,,,,
1543029115000,,4044,Login,Logged Out,PUT,307,paid,18,,,,,,,,,
1543029984000,,4084,Home,Logged Out,GET,200,paid,3,,,,,,,,,
1543029996000,,4084,About,Logged Out,GET,200,paid,4,,,,,,,,,
1543030032000,,4084,Home,Logged Out,GET,200,paid,5,,,,,,,,,
1543030033000,,4084,Login,Logged Out,PUT,307,paid,6,,,,,,,,,
1543030844000,,4368,Home,Logged Out,GET,200,paid,177,,,,,,,,,
1543030848000,,4368,About,Logged Out,GET,200,paid,178,,,,,,,,,
1543030849000,,4368,Login,Logged Out,PUT,307,paid,179,,,,,,,,,
1543031409000,,4097,Home,Logged Out,GET,200,paid,202,,,,,,,,,
